Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Propiconazole","Bananas","708","0"," "," "," ","0.018","M","0.2"
"Propiconazole","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Propiconazole","Butter","756","0"," "," "," ","0.03","M","NT"
"Propiconazole","Carrots","712","4","0.6","0.0167","0.0167","0.01","M","0.25"
"Propiconazole","Cauliflower","532","0"," "," "," ","0.0075","M","NT"
"Propiconazole","Celery","708","194","27.4","0.01","0.15","0.0075 - 0.01","M","5.0"
"Propiconazole","Fish, Salmon","293","0"," "," "," ","0.01","M","NA"
"Propiconazole","Grape Juice","176","0"," "," "," ","0.01","M","1.3"
"Propiconazole","Green Beans","378","0"," "," "," ","0.005","M","0.70"
"Propiconazole","Infant Formula, Dairy-based","177","0"," "," "," ","0.0075","M","0.05"
"Propiconazole","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","2.0"
"Propiconazole","Mushrooms","532","0"," "," "," ","0.01","M","0.1"
"Propiconazole","Nectarines","543","143","26.3","0.007","0.6393","0.004","M","4.0"
"Propiconazole","Peaches","285","130","45.6","0.011","0.91","0.01","M","4.0"
"Propiconazole","Plums","507","30","5.9","0.011","0.39","0.01","M","0.60"
"Propiconazole","Raspberries","652","3","0.5","0.027","0.13","0.01 - 0.018","M","1.0"
"Propiconazole","Raspberries, Frozen","53","0"," "," "," ","0.01 - 0.018","M","1.0"
"Propiconazole","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Propiconazole","Water, Finished","50","0"," "," "," ","3.4 - 50","T",""
"Propiconazole","Water, Groundwater","14","0"," "," "," ","3.4 - 50","T",""
"Propiconazole","Water, Untreated","50","0"," "," "," ","3.4 - 50","T",""
"Propiconazole","Winter Squash","187","0"," "," "," ","0.006","M","NT"
"Propoxur","Apple Juice","379","0"," "," "," ","0.003","M","NT"
"Propoxur","Mushrooms","268","0"," "," "," ","0.003","M","NT"
"Propoxur","Water, Finished","7","0"," "," "," ","6","T",""
"Propoxur","Water, Groundwater","12","0"," "," "," ","6","T",""
"Propoxur","Water, Untreated","7","0"," "," "," ","6","T",""
"Prosulfuron","Water, Finished","43","0"," "," "," ","1.5","T",""
"Prosulfuron","Water, Groundwater","2","0"," "," "," ","1.5","T",""
"Prosulfuron","Water, Untreated","43","0"," "," "," ","1.5","T",""
"Prothioconazole","Baby Food - Peas","378","0"," "," "," ","0.5","M","NT"
"Prothioconazole","Green Beans","346","0"," "," "," ","0.5","M","NT"
"Prothiofos","Apple Juice","379","0"," "," "," ","0.01","M","NT"
"Prothiofos","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Prothiofos","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Prothiofos","Celery","346","0"," "," "," ","0.01","M","NT"
"Prothiofos","Fish, Salmon","146","0"," "," "," ","0.01","M","NA"
"Prothiofos","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Prothiofos","Nectarines","543","0"," "," "," ","0.025","M","NT"
"Prothiofos","Peaches","285","0"," "," "," ","0.005","M","NT"
"Prothiofos","Plums","507","0"," "," "," ","0.01","M","NT"
"Prothiofos","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Prothiofos","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Prothiofos","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Pymetrozine","Bananas","708","0"," "," "," ","0.007","M","NT"
"Pymetrozine","Butter","756","0"," "," "," ","0.0054","M","NT"
"Pymetrozine","Cauliflower","532","0"," "," "," ","0.0045","M","0.5"
"Pymetrozine","Celery","708","4","0.6","0.0025","0.0052","0.0025 - 0.0045","M","0.6"
"Pymetrozine","Infant Formula, Dairy-based","177","0"," "," "," ","0.0045","M","NT"
"Pymetrozine","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Pymetrozine","Plums","507","0"," "," "," ","0.0025","M","NT"
"Pymetrozine","Raspberries","652","0"," "," "," ","0.0025 - 0.007","M","NT"
"Pymetrozine","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.007","M","NT"
"Pymetrozine","Summer Squash","363","0"," "," "," ","0.0025","M","0.1"
"Pymetrozine","Winter Squash","187","4","2.1","0.0025","0.0025","0.0015","M","0.1"
"Pyraclostrobin","Apple Juice","379","0"," "," "," ","0.003","M","1.5"
"Pyraclostrobin","Baby Food - Applesauce","379","0"," "," "," ","0.0025","M","1.5"
"Pyraclostrobin","Baby Food - Peas","378","0"," "," "," ","0.005","M","0.2"
"Pyraclostrobin","Bananas","708","0"," "," "," ","0.001","M","0.04"
"Pyraclostrobin","Broccoli","708","12","1.7","0.0025","0.48","0.0025","M","5.0"
"Pyraclostrobin","Carrots","711","110","15.5","0.008","0.0353","0.005 - 0.017","M","0.4"
"Pyraclostrobin","Cauliflower","532","0"," "," "," ","0.0035","M","5.0"
"Pyraclostrobin","Celery","708","124","17.5","0.0025","0.47","0.0025 - 0.0035","M","29.0"
"Pyraclostrobin","Fish, Salmon","293","0"," "," "," ","0.003","M","NA"
"Pyraclostrobin","Grape Juice","176","0"," "," "," ","0.003","M","2.0"
"Pyraclostrobin","Green Beans","378","29","7.7","0.0011","0.52","0.001","M","0.5"
"Pyraclostrobin","Infant Formula, Dairy-based","177","0"," "," "," ","0.0035","M","0.1"
"Pyraclostrobin","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.04"
"Pyraclostrobin","Mushrooms","532","0"," "," "," ","0.003","M","NT"
"Pyraclostrobin","Nectarines","542","56","10.3","0.002","0.1007","0.001","M","2.5"
"Pyraclostrobin","Peaches","285","108","37.9","0.0025","0.23","0.0025","M","2.5"
"Pyraclostrobin","Plums","507","8","1.6","0.0028","0.015","0.0025","M","2.5"
"Pyraclostrobin","Raspberries","652","141","21.6","0.001","0.4","0.001 - 0.0025","M","4.0"
"Pyraclostrobin","Raspberries, Frozen","53","7","13.2","0.0021","0.34","0.001 - 0.0025","M","4.0"
"Pyraclostrobin","Summer Squash","709","50","7.1","0.0026","0.029","0.0025 - 0.005","M","0.5"
"Pyraclostrobin","Winter Squash","187","5","2.7","0.0025","0.0025","0.0015","M","0.5"
"Pyraflufen ethyl","Apple Juice","379","0"," "," "," ","0.01","M","0.01"
"Pyraflufen ethyl","Celery","346","0"," "," "," ","0.0025","M","NT"
"Pyraflufen ethyl","Fish, Salmon","206","0"," "," "," ","0.01","M","NA"
"Pyraflufen ethyl","Grape Juice","176","0"," "," "," ","0.01","M","0.01"
"Pyraflufen ethyl","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.01"
"Pyraflufen ethyl","Nectarines","543","0"," "," "," ","0.001","M","0.01"
"Pyraflufen ethyl","Plums","507","0"," "," "," ","0.0025","M","0.01"
"Pyraflufen ethyl","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Pyraflufen ethyl","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Pyraflufen ethyl","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Pyraflufen ethyl","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Pyrasulfotole","Water, Finished","43","0"," "," "," ","2.8","T",""
"Pyrasulfotole","Water, Groundwater","2","0"," "," "," ","2.8","T",""
"Pyrasulfotole","Water, Untreated","43","0"," "," "," ","2.8","T",""
"Pyrazophos","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Pyrazophos","Bananas","708","0"," "," "," ","0.006","M","NT"
"Pyrazophos","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Pyrazophos","Celery","346","0"," "," "," ","0.005","M","NT"
"Pyrazophos","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Pyrazophos","Peaches","285","0"," "," "," ","0.01","M","NT"
"Pyrazophos","Plums","507","0"," "," "," ","0.005","M","NT"
"Pyrazophos","Raspberries","652","0"," "," "," ","0.005 - 0.006","M","NT"
"Pyrazophos","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.006","M","NT"
"Pyrazophos","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Pyrethrins","Bananas","708","0"," "," "," ","0.2","M","1.0"
"Pyrethrins","Raspberries","301","0"," "," "," ","0.2","M","1.0"
"Pyrethrins","Raspberries, Frozen","43","0"," "," "," ","0.2","M","1.0"
"Pyridaben","Apple Juice","379","0"," "," "," ","0.005","M","0.5"
"Pyridaben","Baby Food - Applesauce","379","21","5.5","0.002","0.002","0.001","M","0.5"
"Pyridaben","Bananas","708","0"," "," "," ","0.001","M","NT"
"Pyridaben","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Pyridaben","Celery","346","0"," "," "," ","0.0025","M","NT"
"Pyridaben","Fish, Salmon","352","0"," "," "," ","0.005","M","NA"
"Pyridaben","Grape Juice","176","0"," "," "," ","0.005","M","1.5"
"Pyridaben","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Pyridaben","Mushrooms","532","0"," "," "," ","0.005","M","NT"
"Pyridaben","Nectarines","543","5","0.9","0.002","0.0309","0.001","M","2.5"
"Pyridaben","Peaches","285","7","2.5","0.0078","0.018","0.005","M","2.5"
"Pyridaben","Plums","507","0"," "," "," ","0.0025","M","2.5"
"Pyridaben","Raspberries","652","0"," "," "," ","0.001 - 0.0025","M","NT"
"Pyridaben","Raspberries, Frozen","53","1","1.9","0.0036","0.0036","0.001 - 0.0025","M","NT"
"Pyridaben","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Pyridaben","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Pyrimethanil","Apple Juice","379","21","5.5","0.11","0.23","0.1","M","14"
"Pyrimethanil","Baby Food - Applesauce","379","32","8.4","0.0025","0.13","0.0025","M","14"
"Pyrimethanil","Bananas","708","34","4.8","0.002","0.011","0.002","M","0.10"
"Pyrimethanil","Broccoli","708","0"," "," "," ","0.0025","M","NT"
"Pyrimethanil","Butter","756","0"," "," "," ","0.0011","M","NT"
"Pyrimethanil","Cauliflower","532","0"," "," "," ","0.001","M","NT"
"Pyrimethanil","Celery","708","1","0.1","0.002","0.002","0.001 - 0.005","M","NT"
"Pyrimethanil","Fish, Salmon","234","0"," "," "," ","0.05","M","NA"
"Pyrimethanil","Grape Juice","118","0"," "," "," ","0.1","M","5.0"
"Pyrimethanil","Green Beans","378","2","0.5","0.0031","0.0062","0.001","M","NT"
"Pyrimethanil","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","0.05"
"Pyrimethanil","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Pyrimethanil","Mushrooms","532","0"," "," "," ","0.1","M","NT"
"Pyrimethanil","Nectarines","542","68","12.5","0.002","0.9984","0.001","M","10"
"Pyrimethanil","Peaches","285","35","12.3","0.1","0.58","0.0025","M","10"
"Pyrimethanil","Plums","507","37","7.3","0.0051","1.4","0.005","M","10"
"Pyrimethanil","Raspberries","652","14","2.1","0.0023","0.041","0.002 - 0.005","M","NT"
"Pyrimethanil","Raspberries, Frozen","53","4","7.5","0.007","0.14","0.002 - 0.005","M","NT"
"Pyrimethanil","Summer Squash","709","0"," "," "," ","0.005 - 0.1","M","NT"
"Pyrimethanil","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Pyriproxyfen","Apple Juice","379","0"," "," "," ","0.001","M","0.20"
"Pyriproxyfen","Baby Food - Applesauce","357","0"," "," "," ","0.001","M","0.20"
"Pyriproxyfen","Baby Food - Peas","378","0"," "," "," ","0.01","M","0.20"
"Pyriproxyfen","Bananas","708","0"," "," "," ","0.002","M","0.20"
"Pyriproxyfen","Broccoli","707","0"," "," "," ","0.005","M","0.70"
"Pyriproxyfen","Butter","756","0"," "," "," ","0.0036","M","0.10"
"Pyriproxyfen","Carrots","712","0"," "," "," ","0.001","M","0.15"
"Pyriproxyfen","Cauliflower","532","0"," "," "," ","0.003","M","0.70"
"Pyriproxyfen","Celery","708","0"," "," "," ","0.0025 - 0.012","M","3.0"
"Pyriproxyfen","Fish, Salmon","235","0"," "," "," ","0.001","M","0.10"
"Pyriproxyfen","Grape Juice","176","0"," "," "," ","0.001","M","2.5"
"Pyriproxyfen","Green Beans","378","2","0.5","0.002","0.0025","0.001","M","0.20"
"Pyriproxyfen","Infant Formula, Dairy-based","177","0"," "," "," ","0.003","M","0.10"
"Pyriproxyfen","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.20"
"Pyriproxyfen","Mushrooms","532","0"," "," "," ","0.001","M","0.10"
"Pyriproxyfen","Nectarines","543","0"," "," "," ","0.001","M","1.0"
"Pyriproxyfen","Peaches","285","0"," "," "," ","0.005","M","1.0"
"Pyriproxyfen","Plums","507","1","0.2","0.0026","0.0026","0.0025","M","1.0"
"Pyriproxyfen","Raspberries","652","0"," "," "," ","0.002 - 0.0025","M","1.0"
"Pyriproxyfen","Raspberries, Frozen","53","0"," "," "," ","0.002 - 0.0025","M","1.0"
"Pyriproxyfen","Summer Squash","709","0"," "," "," ","0.0025 - 0.01","M","0.10"
"Pyriproxyfen","Winter Squash","187","0"," "," "," ","0.0015","M","0.10"
"Pyroxsulam","Water, Finished","43","0"," "," "," ","3.9","T",""
"Pyroxsulam","Water, Groundwater","2","0"," "," "," ","3.9","T",""
"Pyroxsulam","Water, Untreated","43","0"," "," "," ","3.9","T",""
"Quinalphos","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Quinalphos","Bananas","708","0"," "," "," ","0.003","M","NT"
"Quinalphos","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Quinalphos","Celery","346","0"," "," "," ","0.005","M","NT"
"Quinalphos","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Quinalphos","Peaches","285","0"," "," "," ","0.005","M","NT"
"Quinalphos","Plums","507","0"," "," "," ","0.005","M","NT"
"Quinalphos","Raspberries","652","0"," "," "," ","0.003 - 0.005","M","NT"
"Quinalphos","Raspberries, Frozen","53","0"," "," "," ","0.003 - 0.005","M","NT"
"Quinalphos","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Quinalphos","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Quinoxyfen","Apple Juice","379","0"," "," "," ","0.02","M","NT"
"Quinoxyfen","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Quinoxyfen","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Quinoxyfen","Butter","756","0"," "," "," ","0.0014","M","NT"
"Quinoxyfen","Cauliflower","532","0"," "," "," ","0.0012","M","NT"
"Quinoxyfen","Celery","708","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Quinoxyfen","Fish, Salmon","352","0"," "," "," ","0.02","M","NA"
"Quinoxyfen","Grape Juice","146","0"," "," "," ","0.02","M","0.60"
"Quinoxyfen","Infant Formula, Dairy-based","177","0"," "," "," ","0.0012","M","NT"
"Quinoxyfen","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Quinoxyfen","Mushrooms","532","0"," "," "," ","0.02","M","NT"
"Quinoxyfen","Nectarines","543","6","1.1","0.002","0.0224","0.001","M","0.70"
"Quinoxyfen","Peaches","285","0"," "," "," ","0.01","M","0.70"
"Quinoxyfen","Plums","507","2","0.4","0.0062","0.017","0.0025","M","0.70"
"Quinoxyfen","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Quinoxyfen","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Quinoxyfen","Summer Squash","363","4","1.1","0.0036","0.01","0.0025","M","NT"
"Quinoxyfen","Winter Squash","187","8","4.3","0.0025","0.0068","0.0015","M","0.20"
"Quintozene (PCNB)","Apple Juice","379","0"," "," "," ","0.004","M","NT"
"Quintozene (PCNB)","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Quintozene (PCNB)","Bananas","708","0"," "," "," ","0.021","M","NT"
"Quintozene (PCNB)","Broccoli","707","0"," "," "," ","0.005","M","0.1"
"Quintozene (PCNB)","Butter","756","0"," "," "," ","0.0011 - 0.0036","M","NT"
"Quintozene (PCNB)","Carrots","712","0"," "," "," ","0.006","M","NT"
"Quintozene (PCNB)","Cauliflower","532","0"," "," "," ","0.001","M","0.1"
"Quintozene (PCNB)","Celery","708","0"," "," "," ","0.001 - 0.005","M","NT"
"Quintozene (PCNB)","Fish, Salmon","352","0"," "," "," ","0.004","M","NA"
"Quintozene (PCNB)","Grape Juice","176","0"," "," "," ","0.004","M","NT"
"Quintozene (PCNB)","Green Beans","378","0"," "," "," ","0.025","M","0.1"
"Quintozene (PCNB)","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"Quintozene (PCNB)","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.1"
"Quintozene (PCNB)","Mushrooms","532","0"," "," "," ","0.004","M","NT"
"Quintozene (PCNB)","Peaches","285","0"," "," "," ","0.005","M","NT"
"Quintozene (PCNB)","Plums","507","0"," "," "," ","0.005","M","NT"
"Quintozene (PCNB)","Raspberries","652","0"," "," "," ","0.005 - 0.021","M","NT"
"Quintozene (PCNB)","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.021","M","NT"
"Quintozene (PCNB)","Summer Squash","709","0"," "," "," ","0.005 - 0.05","M","NT"
"Quintozene (PCNB)","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Quizalofop ethyl","Celery","346","0"," "," "," ","0.01","M","NT"
"Quizalofop ethyl","Green Beans","378","0"," "," "," ","0.35","M","0.25"
"Quizalofop ethyl","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","0.05"
"Quizalofop ethyl","Plums","507","0"," "," "," ","0.01","M","NT"
"Quizalofop ethyl","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Quizalofop ethyl","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Quizalofop ethyl","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Quizalofop ethyl","Winter Squash","187","0"," "," "," ","0.006","M","NT"
"Resmethrin","Baby Food - Applesauce","379","0"," "," "," ","0.004","M","3.0"
"Resmethrin","Baby Food - Peas","378","0"," "," "," ","0.125","M","3.0"
"Resmethrin","Bananas","708","0"," "," "," ","0.028","M","3.0"
"Resmethrin","Broccoli","687","0"," "," "," ","0.02","M","3.0"
"Resmethrin","Celery","346","0"," "," "," ","0.01","M","3.0"
"Resmethrin","Green Beans","283","0"," "," "," ","0.2","M","3.0"
"Resmethrin","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","3.0"
"Resmethrin","Peaches","285","0"," "," "," ","0.02","M","3.0"
"Resmethrin","Plums","476","0"," "," "," ","0.01","M","3.0"
"Resmethrin","Raspberries","652","0"," "," "," ","0.01 - 0.028","M","3.0"
"Resmethrin","Raspberries, Frozen","53","0"," "," "," ","0.01 - 0.028","M","3.0"
"Resmethrin","Summer Squash","649","0"," "," "," ","0.01 - 0.25","M","3.0"
"Resmethrin","Water, Finished","43","0"," "," "," ","7.8","T",""
"Resmethrin","Water, Groundwater","2","0"," "," "," ","7.8","T",""
"Resmethrin","Water, Untreated","43","0"," "," "," ","7.8","T",""
"Resmethrin","Winter Squash","187","0"," "," "," ","0.006","M","3.0"
"Resmethrin cis","Apple Juice","379","0"," "," "," ","0.05","M","3.0"
"Resmethrin cis","Butter","739","0"," "," "," ","0.0027","M","3.0"
"Resmethrin cis","Carrots","712","0"," "," "," ","0.002","M","3.0"
"Resmethrin cis","Cauliflower","518","0"," "," "," ","0.0022","M","3.0"
"Resmethrin cis","Celery","346","0"," "," "," ","0.0022","M","3.0"
"Resmethrin cis","Fish, Salmon","352","0"," "," "," ","0.05","M","3.0"
"Resmethrin cis","Grape Juice","176","0"," "," "," ","0.05","M","3.0"
"Resmethrin cis","Infant Formula, Dairy-based","177","0"," "," "," ","0.0022","M","3.0"
"Resmethrin cis","Mushrooms","532","0"," "," "," ","0.05","M","3.0"
"Resmethrin cis","Nectarines","543","0"," "," "," ","0.002","M","3.0"
"Resmethrin trans","Apple Juice","379","0"," "," "," ","0.05","M","3.0"
"Resmethrin trans","Butter","756","0"," "," "," ","0.0027","M","3.0"
"Resmethrin trans","Carrots","712","0"," "," "," ","0.002","M","3.0"
"Resmethrin trans","Cauliflower","532","0"," "," "," ","0.0022","M","3.0"
"Resmethrin trans","Celery","362","0"," "," "," ","0.0022","M","3.0"
"Resmethrin trans","Fish, Salmon","352","0"," "," "," ","0.05","M","3.0"
"Resmethrin trans","Grape Juice","176","0"," "," "," ","0.05","M","3.0"
"Resmethrin trans","Infant Formula, Dairy-based","177","0"," "," "," ","0.0022","M","3.0"
"Resmethrin trans","Mushrooms","532","0"," "," "," ","0.05","M","3.0"
"Resmethrin trans","Nectarines","543","0"," "," "," ","0.002","M","3.0"
"Rimsulfuron","Apple Juice","33","0"," "," "," ","0.01","M","0.01"
"Rimsulfuron","Mushrooms","93","0"," "," "," ","0.01","M","NT"
"Rimsulfuron","Nectarines","543","0"," "," "," ","0.003","M","0.01"
"Rimsulfuron","Plums","507","0"," "," "," ","0.01","M","0.01"
"Rimsulfuron","Raspberries","351","0"," "," "," ","0.01","M","0.01"
"Rimsulfuron","Raspberries, Frozen","10","0"," "," "," ","0.01","M","0.01"
"Rotenone","Celery","346","0"," "," "," ","0.04","M","NT"
"Rotenone","Infant Formula, Soy-based","179","0"," "," "," ","0.04","M","NT"
"Rotenone","Plums","507","0"," "," "," ","0.04","M","NT"
